№;id объявления;id лота;id пункта плана;Заказчик;Вид предмета закупок;Наименование закупаемых товаров, работ, услуг на государственном языке (в соответствии с КТРУ);Дополнительная характеристика;Количество, объём;Единица измерения;Цена за единицу, тенге;Сумма, утвержденная для закупки, тенге;Начало приема заявок;Окончание приема заявок;Способ закупки;Статус лота
2613;5769007-1;44033196-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Смесь строительная;"Финишная шпатлевка ""ALIT"". Белая. Для использования в сухих помещениях. Смесь сухая строительная, шпатлевка финишная, клеевая Пк-3 СТ РК 1168-2006. Вес в упаковке 20кг. За счет средств бюджета 6 шт.";10;Штука;2 300.00;23 000.00;2021-04-22 16:10:56;2021-04-30 20:00:00;Запрос ценовых предложений;Закупка не состоялась
2614;5768860-1;43897474-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Фильтр салонный;Фильтр-80-8104070 отопителя салона МТЗ;2;Штука;4 000.00;8 000.00;2021-04-22 15:48:07;2021-04-27 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2615;5768859-1;43887886-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Щетка;щетка стеклоочистителя, ВАЗ-21213 (330мм.);2;Штука;1 950.00;3 900.00;2021-04-22 15:48:10;2021-04-27 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2616;5768859-1;43887703-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Рычаг стеклоочистителя;рычаг стелоочистителя ВАЗ-21213, (артикул СЛ197-5205400);2;Штука;6 800.00;13 600.00;2021-04-22 15:48:10;2021-04-27 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2617;5768124-1;43899280-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство чистящее;Средство №1 по борьбе с ржавчиной в болончиках (Ведешка) В60 333мл/Автохит.;20;Штука;550.00;11 000.00;2021-04-22 14:42:24;2021-04-27 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2618;5768123-1;43901641-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Стекло;Стекло лобовое левое на ПАЗ-3205, 1265х1067;1;Штука;27 500.00;27 500.00;2021-04-22 14:42:25;2021-04-27 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2619;5768123-1;43901611-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Стекло;Стекло лобовое правое на ПАЗ-3205, 1265х1067;1;Штука;27 500.00;27 500.00;2021-04-22 14:42:25;2021-04-27 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2620;5765391-1;43904198-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство моющее;Концентрат синтетическое моющее средство (прачечная);735;Килограмм;550.00;404 250.00;2021-04-22 10:45:00;2021-04-30 20:00:00;Запрос ценовых предложений;Закупка не состоялась
2621;5758210-1;42783744-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Работа;Работы по ремонту/модернизации радиоаппаратуры и оборудования;"Ремонт телевизоров Марка ""Филлипс"". Не реагирует на ПДУ. Кол-во 12 шт. за счет бюджетных средсв 100%, согласно технической спецификации";1;Работа;240 000.00;240 000.00;2021-04-21 10:20:55;2021-04-28 10:25:01;Запрос ценовых предложений;Закупка не состоялась
2622;5755768-1;43613370-ОИ3;;"АО ""ЛОК ""Ок-Жетпес""";Услуга;Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий;"Праздничная концертная программа (7 мая; 9 мая)";1;Одна услуга;300 000.00;300 000.00;2021-04-20 17:48:07;2021-04-25 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2623;5746408-1;43618306-ОИ3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Щит учетно-распределительный;"Щит (Шкаф) распределительный №2(коммутационный) предназначены для приема, распределения и учета электроэнергии в электроустановках общественных зданий, а также для защиты отходящих от ВРУ распределительных и групповых цепей при перегрузках и коротких замыканиях. ВРУ присоединяются к питающим электрическим сетям напряжением 380/220В переменного тока частотой 50Гц с глухо-заземлённой нейтралью Щит распределительный предназначенный для установки модульного оборудования №2. Высота 1800мм. ширина 1600мм. глубина 400мм. Номер цвета ral 7035 с применением цынко-грунтования.Степень защиты IP 54. Материал корпуса Сталь. толщина стенок 1 мм. подвод линии снизу. наличие цоколя сборной конструкции состоит из четырех угловых опор и четырех (или восьми) съемных боковых панелей В нижней части цоколя должно быть специальное приспособление для ввода кабеля с фиксированным радиусом изгиба. Наличие в двери замка по типу ""Паук"". с запорным механизмом в 3 точках. Согласно тех.спецификации";1;Штука;1 503 800.00;1 503 800.00;2021-04-19 15:02:29;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2624;5746408-1;43618061-ОИ3;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Щит учетно-распределительный;"Щит (Шкаф) распределительный №1 (коммутационный) предназначены для приема, распределения и учета электроэнергии в электроустановках общественных зданий, а также для защиты отходящих от ВРУ распределительных и групповых цепей при перегрузках и коротких замыканиях. ВРУ присоединяются к питающим электрическим сетям напряжением 380/220В переменного тока частотой 50Гц с глухо-заземлённой нейтралью Щит распределительный предназначенный для установки модульного оборудования №1. Высота 1800мм. ширина 800мм. глубина 400мм. Номер цвета ral 7035 с применением цынко-грунтования. Степень защиты IP 54. Материал корпуса Сталь. толщина стенок 1 мм. подвод линии снизу. наличие цоколя сборной конструкции состоит из четырех угловых опор и четырех (или восьми) съемных боковых панелей В нижней части цоколя должно быть специальное приспособление для ввода кабеля с фиксированным радиусом изгиба. Наличие в двери замка по типу ""Паук"". с запорным механизмом в 3 точках. Согласно тех.спецификации";1;Штука;595 200.00;595 200.00;2021-04-19 15:02:29;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2625;5744394-1;43787752-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Контроллер;"Контроллер Eliwell EW 974 бочая температура –5 … +55 °C. Температура хранения –30 … +85 °C. Влажность рабочая и при хранении: 10…90 % RH (без конденсата). Источник питания 12 В пост./перем. ток (±10%) 50/60 Гц или 230 B перем. ток (±10%) 50/60 Гц. Потребление до 4,5 Вт. Диапазон индикации NTC: –50.0°C ... +110°C; .PTC: –55.0°C ... +140°C; .PT1000: –55.0°C ... +150°C. (на дисплее с 3 цифрами и знаком). Точность NTC, PTC, PT1000 (-55,0 … +70,0 °C): не хуже чем 0.5% от шкалы +1 цифра. PT1000 (-70,0 … +150 °C): не хуже чем 0.6% от шкалы +1 цифра. Разрешение 0,1 °C. Аналоговые входы 2 входа NTC (исходный)/PTC/PT1000 (выбирается параметром H00. Цифровой вход 2 свободных от напряжения входа («сухой контакт»). Цифровые выходы 1 реле Разморозки: норм. разомкнут 8(4)A – норм. замкнут 6(3)A максимум 250 В перем. ток 1 реле Компрессора: UL60730 (A) 2 л.с. (12FLA - 72LRA) максимум 240B перем. ток. 1 реле Вентилятора: 5(2)А максимум 250 В перем. ток. Корпус пластик PC+ABS UL94 V-0, поликарбонатное стекло, термопластичные кнопки. Размеры лицевая панель 74x32 мм, глубина 59 мм. (не включая блоки терминалов). Клеммы винтовые зажимы под кабель сечением до 2,5 мм2";1;Штука;40 000.00;40 000.00;2021-04-19 11:31:24;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2626;5744394-1;43787861-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Модуль светодиодный;светодиодные модули. Материал корпуса:Алюминий. Количество светодиодов, шт: 24. Тип светодиодов: 2835. Коррелированная цветовая температура по ГОСТ Р 54350-2011, К:5000 К. Габаритные размеры, мм:498х13х3,7. Световой поток, lm, I, (150 mA):1290/1580. Эффективность lm/W (150 mA):152/142. Индекс цветопередачи CRI:>80. Бренд светодиода: Edison. Вид коммутации: Самозажимный разъем. Падение мощности W (350/450):8,37/11,06. Падение напряжения V (350/450):23,94/24,59. Тип соединения светодиодов в модуле: Параллельно-последовательное;500;Штука;920.00;460 000.00;2021-04-19 11:31:24;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2627;5742725-1;43792627-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Ветошь;Ветошь. Качественная техническая ткань. Холстопрошивное нетканное 100% хлопчатобумажное полотно. Ширина 1,4 метр, белого цвета, в рулоне 100 метр. Плотность 170-175 кв.м. Вес рулона 14 кг. За счет собственных средств 56 м.;100;Метр;300.00;30 000.00;2021-04-19 09:21:52;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2628;5742724-1;43790533-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Краска;"Краска алкидная, масляная, глянцевая, для внутренних и наружных работ на металлических, деревянных, гипсовых, цементных, кирпичных и штукатурных поверхностях, аналог ""Alvan Prince"", 3,5кг. Цвет: Желтый №125 - 10 шт. Серый №104 - 7 шт. Зеленый №153 - 3 шт. Белый № 100 - 4 шт. Черный № 199 - 10 шт. Синяя № 166 - 3 шт. Красная № 144 - 3 шт. За счет собственных средств 23 шт.";40;Штука;5 000.00;200 000.00;2021-04-19 09:21:52;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка не состоялась
2629;5742723-1;43790296-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Затирка;Затирка для швов, цвет Белый, 2кг CERESIT CE-33 Comfort Цветная. За счет собственных средств 2 шт.;3;Штука;1 500.00;4 500.00;2021-04-19 09:21:41;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2630;5742723-1;43789783-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Лист гипсокартонный;Гипсокартон потолочный Gyproc GKBI 1200x2500x9,5 мм, влагостойкий. За счет собственных средств 3 шт.;5;Лист;3 000.00;15 000.00;2021-04-19 09:21:41;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2631;5742723-1;43789659-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шкурка шлифовальная;наждачная бумага Р1000, шириной 1м, длиной 5м. За счет собственных средст 3 шт.;5;Метр;1 800.00;9 000.00;2021-04-19 09:21:41;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка не состоялась
2632;5742723-1;43789434-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шкурка шлифовальная;наждачная бумага Р600, шириной 1м, длиной 5м. За счет собственных средст 3 шт.;5;Метр;1 500.00;7 500.00;2021-04-19 09:21:41;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка не состоялась
2633;5742722-1;43792572-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Регулятор температуры;"Вентиль регулирующий прямой 1/2"" - применяются для плавного ручного регулирования расхода теплоносителя в водяных отопительных сетях. Материал корпуса - латунь. За счет собственных средств 4 шт.";6;Штука;9 000.00;54 000.00;2021-04-19 09:21:39;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2634;5742722-1;43792178-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Умывальник;"Умывальник SANTEK 1.WH11.0.508 ""Анимо-60"" с пьедесталом. За счет собственных средств 1 шт.";2;Штука;18 000.00;36 000.00;2021-04-19 09:21:39;2021-04-24 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2635;5735080-1;14949974-ОЛ-ЗЦП1;43847379;"АО ""ЛОК ""Ок-Жетпес""";Товар;Колонка;SMART КОЛОНКА ЯНДЕКС СТАНЦИЯ СЕРЕБРИСТАЯ. Создание мелодий жестами, Изменение громкости жестами, Подсветка, Встроенный голосовой помощник Алиса, Соединение по Bluetooth, Соединение по WiFi, Управление Умным домом;1;Штука;68 950.00;68 950.00;2021-04-16 11:40:00;2021-04-23 11:40:00;Запрос ценовых предложений;Закупка не состоялась
2636;5735080-1;14949974-ОЛ-ЗЦП1;43848730;"АО ""ЛОК ""Ок-Жетпес""";Товар;Лампа светодиодная;УМНАЯ ЛАМПОЧКА ЯНДЕКС YNDX-00010. Работает с Алисой;6;Штука;7 250.00;43 500.00;2021-04-16 11:40:00;2021-04-23 11:40:00;Запрос ценовых предложений;Закупка не состоялась
2637;5735080-1;14949974-ОЛ-ЗЦП1;43847983;"АО ""ЛОК ""Ок-Жетпес""";Товар;Пульт селекторный;УМНЫЙ ПУЛЬТ ЯНДЕКС YNDX-0006. Дистанционное управление, Голосовое управление, Интеграция с умным домом, LED индикация, Управление через приложение;1;Штука;6 300.00;6 300.00;2021-04-16 11:40:00;2021-04-23 11:40:00;Запрос ценовых предложений;Закупка не состоялась
2638;5735080-1;14949974-ОЛ-ЗЦП1;43848375;"АО ""ЛОК ""Ок-Жетпес""";Товар;Розетка;УМНАЯ РОЗЕТКА ЯНДЕКС YNDX-0007W. Работает в системе умный дом;1;Штука;7 250.00;7 250.00;2021-04-16 11:40:00;2021-04-23 11:40:00;Запрос ценовых предложений;Закупка не состоялась
2639;5732041-1;43786803-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Услуга;Услуги по поверке средств измерений;Метрологическое освидетельствование средств измерений. Согласно тех спецификации. За счет средств бюджета 415,4 тыс тг;1;Одна услуга;620 000.00;620 000.00;2021-04-15 16:50:13;2021-04-22 16:55:18;Запрос ценовых предложений;Закупка не состоялась
2640;5731851-1;40582144-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Смесь строительная;"Финишная шпатлевка ""ALIT"". Белая. Для использования в сухих помещениях. Смесь сухая строительная, шпатлевка финишная, клеевая Пк-3 СТ РК 1168-2006. Вес в упаковке 20кг.";400;Килограмм;117.50;47 000.00;2021-04-15 16:35:36;2021-04-22 16:40:41;Запрос ценовых предложений;Закупка состоялась
2641;5731851-1;43589285-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Маска;"Маска сварщика ЗУБР ""МАСТЕР"" с автозатемнением, размер экрана 92х42мм, изменяемое затемнение 9-13, режим ""Шлифование"". Характеристики: сменные Li батареи. Степень затемнения: 9–13 DIN, в светлом состоянии: 4 DIN. Автоматически затемняющийся светофильтр. Скорость затемнения: 1/25000 сек. Скорость высветления: 0,1–1,0 сек (настраиваемая). Защита от УФ- и ИК- лучей 16 DIN. Возможность работать в режиме «Шлифование». Поле зрения светофильтра: 92 х42 мм. Источник питания: солнечная и Li-ion батарея. Возможность ручной регулировки чувствительности оптических датчиков и задержки затемнения";1;Штука;24 000.00;24 000.00;2021-04-15 16:35:36;2021-04-22 16:40:41;Запрос ценовых предложений;Закупка не состоялась
2642;5731851-1;40581907-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Смесь строительная;"Гипсовая смесь ""ALIT"". Для использования в сухих помещениях. Для выравнивания кирпичных, бетонных поверхностей. Белая. Вес в упаковке 25кг.";500;Килограмм;85.00;42 500.00;2021-04-15 16:35:36;2021-04-22 16:40:41;Запрос ценовых предложений;Закупка состоялась
2643;5731851-1;43589345-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Держатель;Магнитный уголок для сварки для 3 углов Forceberg, усилие до 11 кг. Магнитный держатель для сварки металлических конструкций. Магнит сделан из ферритового сплава и устойчив к высоким температурам. Держатель можно использовать для фиксации предметов под углами в 45, 90 и 135 градусов. Вес инструмента – 300 г. Угольник удерживает вес до 11 кг;3;Штука;17 000.00;51 000.00;2021-04-15 16:35:36;2021-04-22 16:40:41;Запрос ценовых предложений;Закупка не состоялась
2644;5731356-1;42790426-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Перегородка;Перегородка из закаленного стекла толщиной не менее 10мм, площадью 44,8м2 с установкой в холле 2го этажа здания клуб-столовой, согласно техспецификации;1;Штука;2 420 535.71;2 420 535.71;2021-04-15 16:25:04;2021-04-22 16:30:10;Запрос ценовых предложений;Закупка состоялась
2645;5731021-1;43837153-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Перчатки;Перчатки гелиевые, размер М -30(пар), L -270(пар);300;Пара;220.00;66 000.00;2021-04-15 17:35:00;2021-04-22 17:35:00;Запрос ценовых предложений;Закупка состоялась
2646;5731021-1;43837045-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шапочка;Шапочки одноразовая для душа из полиэтилена;60000;Штука;17.00;1 020 000.00;2021-04-15 17:35:00;2021-04-22 17:35:00;Запрос ценовых предложений;Закупка состоялась
2647;5731021-1;43835914-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство моющее;Химитек Пенапол-М, концентрированное жидкое пенное нейтральное моющее средство для ухода за мягкими и твердыми поверхностями, канистра 5 литров;2;Штука;4 800.00;9 600.00;2021-04-15 17:35:00;2021-04-22 17:35:00;Запрос ценовых предложений;Закупка не состоялась
2648;5731021-1;43836404-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Трубочка;Трубочки для коктейля разноцветные гофрированные длина 25 см., диаметр 0,8 см., в пачке 500 штук, 1000 штук;60000;Штука;1.85;111 000.00;2021-04-15 17:35:00;2021-04-22 17:35:00;Запрос ценовых предложений;Закупка не состоялась
2649;5731021-1;43835065-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Порошок;"Отбеливающее средство для белого ""Токсат джокер"", порошок 3 кг.";3;Килограмм;4 600.00;13 800.00;2021-04-15 17:35:00;2021-04-22 17:35:00;Запрос ценовых предложений;Закупка не состоялась
2650;5731021-1;43836922-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Бахилы;Бахилы одноразовые (ЛРО);60000;Пара;7.00;420 000.00;2021-04-15 17:35:00;2021-04-22 17:35:00;Запрос ценовых предложений;Закупка состоялась
2651;5731021-1;43837230-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Салфетка;Маски косметологические одноразовые в упаковке по 25 штук;150;Упаковка;600.00;90 000.00;2021-04-15 17:35:00;2021-04-22 17:35:00;Запрос ценовых предложений;Закупка не состоялась
2652;5731021-1;43836228-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство моющее;"Средство для мытья посуды ""Фейри"" . Средство соответствия ГОСТ 51021-97, густой консистенции, хорошо пенящаяся. канистра 5 литров";20;Литр (куб. дм.);867.00;17 340.00;2021-04-15 17:35:00;2021-04-22 17:35:00;Запрос ценовых предложений;Закупка не состоялась
2653;5731021-1;43836729-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Ложка;Ложка столовая одноразовые 16,5 см, белая;50000;Штука;5.00;250 000.00;2021-04-15 17:35:00;2021-04-22 17:35:00;Запрос ценовых предложений;Закупка не состоялась
2654;5730440-1;43888314-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Жидкость;Антифриз красный. Должен соответстветствовать стандарту G12. Температура замерзания до -40 градусов.;30;Литр (куб. дм.);600.00;18 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2655;5730440-1;43885200-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Насос масляный;Насос шестеренный НШ-32А3 (правого вращения);1;Штука;24 000.00;24 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2656;5730440-1;43887703-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Рычаг стеклоочистителя;рычаг стелоочистителя ВАЗ-21213, (артикул СЛ197-5205400);2;Штука;6 800.00;13 600.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка не состоялась
2657;5730440-1;43886239-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Рукав;Рукав Высокого Давления ключ 24(М20х1,5), длина 2.5метра (2SN, двухоплеточный)VTR, прямой, DN=10мм.;4;Штука;6 800.00;27 200.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2658;5730440-1;43897670-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Тряпка;Автомобильная резиновая тряпка, 450х300 мм. маленькая, в тубе, цвет желтый.;40;Штука;600.00;24 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2659;5730440-1;43886785-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Трапеция стеклоочистителя;Трапеция стелоочистителя ветрового окна ВАЗ-21213, (артикул СЛ197-5205400);1;Штука;4 000.00;4 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2660;5730440-1;43884107-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Стекло для фары;Стекло фары ГАЗ-3102;2;Штука;7 000.00;14 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2661;5730440-1;43885882-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Пневмогидроусилитель привода сцепления;пневмогидроусилитель на КАМАЗ;1;Штука;46 000.00;46 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2662;5730440-1;43886363-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Рукав;Рукав Высокого Давления ключ 24 длина 0.5 метра, 2SN (2-х слойный) прямой.;8;Штука;2 800.00;22 400.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2663;5730440-1;43883885-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Комплект шатунных и коренных вкладышей;Вкладыши шатунные на КАМАЗ стандарт;1;Комплект;22 000.00;22 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2664;5730440-1;43896875-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Щетка стеклоочистителя;Щетки стеклоочистителя Kia Cerato Td, артикул DUR-060L, длина -600мм., артикул DU-050L, длина -500мм.;2;Комплект;2 600.00;5 200.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка не состоялась
2665;5730440-1;43896925-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Щетка стеклоочистителя;Щетки стеклоочистителя Toyota Camry V70, длина 1 -650мм., длина 2 -500мм. Артикул 3397007706.;2;Комплект;3 500.00;7 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка не состоялась
2666;5730440-1;43886465-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Рукав;Рукав Высокого Давления ключ 24 0.5метра, угол 90, 2SN (2-х слойный);4;Штука;1 750.00;7 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка не состоялась
2667;5730440-1;43887886-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Щетка;щетка стеклоочистителя, ВАЗ-21213 (330мм.);2;Штука;1 950.00;3 900.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка не состоялась
2668;5730440-1;43886641-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Рукав;Рукав Высокого Давления ключ S-27(М22х1,5), 1.2 метра, 2SN прямой DN=12мм.;2;Штука;3 800.00;7 600.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2669;5730440-1;43884538-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Гидрораспределитель;гидрораспределитель МТЗ Р-80 3/4 222Г;1;Штука;58 000.00;58 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2670;5730440-1;43885428-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Выключатель массы;Выключатель массы 5320-3737010-10 (ВК860-В) 24В 50А;2;Штука;13 000.00;26 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2671;5730440-1;43883740-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Комплект шатунных и коренных вкладышей;Вкладыши коренные на КАМАЗ стандарт;1;Комплект;15 200.00;15 200.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2672;5730440-1;43888607-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Жидкость;Стеклоомывающая жидкость, Температура замерзания до -25 градусов.;100;Литр (куб. дм.);630.00;63 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2673;5730440-1;43888364-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Жидкость;Антифриз зеленный. Должен соответстветствовать стандарту G12. Температура замерзания до -40 градусов.;20;Литр (куб. дм.);600.00;12 000.00;2021-04-15 15:40:08;2021-04-22 15:40:16;Запрос ценовых предложений;Закупка состоялась
2674;5730299-1;43902046-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Насос топливный;Топливный насос низкого давления Камаз (подкачка) в сборе. Артикул 323.1106010-10. Изготовитель ЯЗДА.;2;Штука;9 500.00;19 000.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка состоялась
2675;5730299-1;43901936-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Шина;Автомобильные шины 185/75R16C. Модель Tigor Cargo Speed. Всесезонные, Индекс нагрузки 104/102, индекс скорости R. Каркас С. Протектор симметричный.;12;Штука;27 000.00;324 000.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка не состоялась
2676;5730299-1;43901641-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Стекло;Стекло лобовое левое на ПАЗ-3205, 1265х1067;1;Штука;27 500.00;27 500.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка не состоялась
2677;5730299-1;43898542-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Смазка;"Смазка Литол-24 ведро 5 кг (ГОСТ 21150-87), вязкость 60-75 мм2/с при 50 градусах, загущенное литиевым мылом 12-гидроксистеариновой кислоты; содержит антиокислительную и вязкостную присадки.";20;Килограмм;900.00;18 000.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка состоялась
2678;5730299-1;43899599-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Сальник ступицы;Сальник полуоси (задней ступицы) ГАЗ 95х130мм. Артикул 51-3104038.;2;Штука;6 500.00;13 000.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка состоялась
2679;5730299-1;43899280-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство чистящее;Средство №1 по борьбе с ржавчиной в болончиках (Ведешка) В60 333мл/Автохит.;20;Штука;550.00;11 000.00;2021-04-15 14:30:21;2021-04-22 14:30:28;Запрос ценовых предложений;Закупка не состоялась
