№;id объявления;id лота;id пункта плана;Заказчик;Вид предмета закупок;Наименование закупаемых товаров, работ, услуг на государственном языке (в соответствии с КТРУ);Дополнительная характеристика;Количество, объём;Единица измерения;Цена за единицу, тенге;Сумма, утвержденная для закупки, тенге;Начало приема заявок;Окончание приема заявок;Способ закупки;Статус лота
2735;4692698-1;35504083-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Фильтр;Фильтр осушитель, вес 50 грамм, диаметр 19мм, входное отверстие 5,2, выходное отверстие 2,5, медный;2;Штука;2 000.00;4 000.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2736;4692698-1;35504063-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Вентилятор;Вентилятор обдува для холодильного оборудования Инв № C00024543, B00009084, ток 0,45 А, вес 1,4 кг, крыльчатка вентилятора диаметр 254 мм, частота вращения 1300 об / мин, выходная мощность 100 Вт;2;Штука;32 500.00;65 000.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2737;4692698-1;35504104-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Электронагреватель;Электронагреватель для нагрева воздушшной среды. Комплект ТЭНов на конфорку 30х40 КЭТ - 0,12 Abat, Инв № C00023131, C00023132;6;Комплект;9 500.00;57 000.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка состоялась
2738;4692663-1;35502749-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Огнетушитель;Огнетушитель углекислотный - ОУ-5;3;Штука;6 500.00;19 500.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2739;4692663-1;35502720-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Огнетушитель;Огнетушитель порошковый - ОП-5;10;Штука;4 000.00;40 000.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка состоялась
2740;4692574-1;35501899-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Коробка тортовая;ГОСТ 33781-2016. Коробка для пирожных с крышкой. 25х15см, h*6см картон. Цвет-белый;200;Штука;41.00;8 200.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2741;4692574-1;35502665-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Пакет;ГОСТ 24370-80. Подарочные пакеты белые, бумажные с ручками размеры: 35*25 см;100;Штука;97.00;9 700.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2742;4692574-1;35968758-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Салатница;СТ РК ГОСТ Р 50962-2008. Цвет: Прозрачный. Материал: полистирол. Размеры: 140*105*40мм. Салатница с емкостью 350 мл;50000;Штука;26.00;1 300 000.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка состоялась
2743;4692574-1;35501879-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Коробка тортовая;ГОСТ 33781-2016. Коробка для упаковки торта на 1,5кг бумажная, белая 25х25см, h*11см, картон;200;Штука;121.00;24 200.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2744;4692574-1;35501861-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Коробка тортовая;ГОСТ 33781-2016. Коробка для печенья на 0,5кг с крышкой, бумажная, белая 18х14см, h*6см, картон;100;Штука;72.00;7 200.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2745;4692574-1;35501807-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Коробка тортовая;ГОСТ 12301-2006. Коробка для торта на 3 кг. Цвет-белый, с крышкой размер 30х30см, h*13см картон;300;Штука;154.00;46 200.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2746;4692574-1;35969687-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Тарелка;СТ РК ГОСТ Р 50962-2008. Тарелка одноразовая круглая диаметр-19 см;5000;Штука;7.50;37 500.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2747;4692574-1;35969668-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Крышка бумажная;СТ РК ГОСТ Р 50962-2008. Материал – пластик. Цвет – белый. Для стакана с объемом 400 мл.;20000;Штука;8.00;160 000.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка состоялась
2748;4692574-1;35968738-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Набор посуды;СТ РК ГОСТ Р 50962-2008. Цвет: Белый. Материал: Вспененный полистирол. Размеры: 207*244*74мм. Ланч-бокс 2-секционный;45000;Штука;21.00;945 000.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2749;4692574-1;35969647-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Стакан;ГОСТ Р 52354-2005. Стакан для горячих напитков. Материал – бумага. Объем 400 мл. Цвет - белый;20000;Штука;20.00;400 000.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка состоялась
2750;4692574-1;35968824-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Набор посуды;СТ РК 2651-2015. Цвет: Черный. Материал: полипропилен. Размеры: D:115мм, H:82,6мм. Одноразовая посуда для супа 500 мл;45000;Штука;45.00;2 025 000.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка состоялась
2751;4692574-1;35502616-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Пакет;ГОСТ 24370-80. Подарочные пакеты белые, бумажные с ручками размеры:45*35 см;100;Штука;127.00;12 700.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2752;4692574-1;35501834-ЗЦП2;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Коробка тортовая;ГОСТ 12301-2006. Коробка для пиццы 30х30см, h*4см картон Цвет-белый;1000;Штука;73.00;73 000.00;2020-07-29 09:00:00;2020-08-06 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2753;4691692-1;32337912-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Бланк;Бланк приказов, формата А4, плотность бумаги 120 грамм.;1200;Штука;25.10;30 120.00;2020-08-03 09:00:00;2020-08-05 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2754;4682806-1;34588646-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Услуга;Услуги по калибровке средств измерений;Согласно технической спецификации;1;Одна услуга;197 800.00;197 800.00;2020-07-28 09:00:00;2020-08-05 09:00:00;Запрос ценовых предложений;Закупка не состоялась
2755;4669315-1;35504023-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Компрессор;Компрессор низкотемпературный типа SC15CL для холодильного оборудования R750 MS Инв № C00024544;1;Штука;65 000.00;65 000.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2756;4669315-1;35504083-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Фильтр;Фильтр осушитель, вес 50 грамм, диаметр 19мм, входное отверстие 5,2, выходное отверстие 2,5, медный;2;Штука;2 000.00;4 000.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2757;4669315-1;35504063-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Вентилятор;Вентилятор обдува для холодильного оборудования Инв № C00024543, B00009084, ток 0,45 А, вес 1,4 кг, крыльчатка вентилятора диаметр 254 мм, частота вращения 1300 об / мин, выходная мощность 100 Вт;2;Штука;32 500.00;65 000.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2758;4669315-1;35504104-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Электронагреватель;Электронагреватель для нагрева воздушшной среды. Комплект ТЭНов на конфорку 30х40 КЭТ - 0,12 Abat, Инв № C00023131, C00023132;6;Комплект;9 500.00;57 000.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2759;4667099-1;32338002-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Крафт-бумага;Крафт – бумага бурая, упаковочная в рулоне. Вес рулона не менее 550 кг., ширина рулона не менее 100 см., плотность бумаги от 70 до 80 гр./м2, для упаковки продуктов питания. ГОСТ 2228-81;1;Рулон;192 500.00;192 500.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2760;4665467-1;33407597-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Вилка сцепления;Вилка сцепления для автобуса Hyundai County;4;Штука;10 760.00;43 040.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2761;4665467-1;33407784-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Свеча зажигания;Свеча зажигания для автомашины Chevrolet Captiva;4;Штука;4 040.00;16 160.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2762;4665467-1;33407493-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Барабан;Тормозной, для тормозной системы автобуса Hyundai County, передний;2;Штука;32 000.00;64 000.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2763;4665467-1;33408688-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Катушка специализированная;Для автомашины Toyota Camry, катушка зажигания;10;Штука;18 000.00;180 000.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2764;4665467-1;33408066-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Свеча зажигания;Для автомашины Hyundai H1, свеча зажигания;2;Комплект;12 120.00;24 240.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2765;4665467-1;33407968-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Колодка тормозная;Для автобуса Hyundai Aero Town, колодки тормозные барабанные;1;Комплект;23 230.00;23 230.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2766;4665467-1;33408559-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Насос топливный;Для Toyota Hi Ace, бензонасос;2;Штука;17 200.00;34 400.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2767;4665467-1;33408986-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Суппорт;Для Toyota Camry, суппорт тормозной, передний;4;Штука;32 400.00;129 600.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2768;4665467-1;33408280-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Колодка тормозная;Для автомашины Hyundai H1, колодки тормозные задние;2;Комплект;12 430.00;24 860.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2769;4665467-1;33408237-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Колодка тормозная;Для автомашины Hyundai H1, колодки тормозные передние;4;Комплект;12 430.00;49 720.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2770;4665467-1;33408753-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Шарнир регулировки угловых скоростей;"Для автомашины Toyota Camry, ""граната"" привода передних колёс, наружняя";10;Штука;24 240.00;242 400.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2771;4665467-1;33408184-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Прокладка крышки коромысел;Паронитовая прокладка клапанной крышки для автомашины Hyundai H1;5;Штука;6 565.00;32 825.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2772;4665467-1;33408411-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Катушка специализированная;Для Toyota Hi Ace, катушка зажигания;3;Штука;25 250.00;75 750.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2773;4665467-1;33407901-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Колодка тормозная;Колодки тормозные для автомашины Chevrolet Captiva, задние;2;Комплект;12 120.00;24 240.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2774;4665467-1;33408898-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Стекло;Toyota Camry, стекло лобовое, переднее, триплекс;4;Штука;45 450.00;181 800.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2775;4665467-1;32338028-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Насос топливный;Hyundai County, насос ТНВД;1;Штука;456 000.00;456 000.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2776;4665467-1;33408399-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Генератор;Для автомашины УАЗ, генератор;1;Штука;34 000.00;34 000.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2777;4665467-1;33408460-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Ремень газораспределительного механизма;Для Toyota Hi Ace, ремень обводной;2;Штука;16 160.00;32 320.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2778;4665467-1;33409055-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Радиатор системы охлаждения;Для Toyota Camry, радиатор охлаждения, аллюминиевый;3;Штука;57 974.00;173 922.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2779;4665467-1;33408958-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Насос рулевого управления;Для Toyota Camry, насос ГУРа;2;Штука;50 500.00;101 000.00;2020-07-28 09:00:00;2020-07-30 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2780;4665263-1;35502720-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Огнетушитель;Огнетушитель порошковый - ОП-5;10;Штука;4 000.00;40 000.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2781;4665263-1;35502749-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Огнетушитель;Огнетушитель углекислотный - ОУ-5;3;Штука;6 500.00;19 500.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2782;4663437-1;35973461-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Яйцо;Куриное отборное яйцо скорлупа белого, желтого цвета, без внешних повреждений, на скорлупе должна быть печать с логотипом производителя и сроком годности. ГОСТ 31654-2012;66600;Штука;35.00;2 331 000.00;2020-07-24 09:00:00;2020-07-28 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2783;4663437-1;35501484-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Хлеб;ГОСТ 2077-84, хлеб массой от 0,52 кг до 0,58 кг, в составе ржаная мука 50%, мука первого сорта 50%, замешано на ржаной закваске, имеет круглую форму;2140;Штука;180.00;385 200.00;2020-07-24 09:00:00;2020-07-28 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2784;4663437-1;35973444-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Рис;Рис сорт Баракат. СТ РК 1020-2000;800;Килограмм;340.00;272 000.00;2020-07-24 09:00:00;2020-07-28 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2785;4663437-1;35973426-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Вода;Натуральная питьевая вода без газа объем не менее 5 л. СТ РК 1432-2005;500;Бутылка;214.00;107 000.00;2020-07-24 09:00:00;2020-07-28 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2786;4655065-1;35501899-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Коробка тортовая;ГОСТ 33781-2016. Коробка для пирожных с крышкой. 25х15см, h*6см картон. Цвет-белый;200;Штука;41.00;8 200.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2787;4655065-1;35502665-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Пакет;ГОСТ 24370-80. Подарочные пакеты белые, бумажные с ручками размеры: 35*25 см;100;Штука;97.00;9 700.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2788;4655065-1;35501834-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Коробка тортовая;ГОСТ 12301-2006. Коробка для пиццы 30х30см, h*4см картон Цвет-белый;1000;Штука;73.00;73 000.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2789;4655065-1;35502616-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Пакет;ГОСТ 24370-80. Подарочные пакеты белые, бумажные с ручками размеры:45*35 см;100;Штука;127.00;12 700.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2790;4655065-1;35968824-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Набор посуды;СТ РК 2651-2015. Цвет: Черный. Материал: полипропилен. Размеры: D:115мм, H:82,6мм. Одноразовая посуда для супа 500 мл;45000;Штука;45.00;2 025 000.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2791;4655065-1;35968758-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Салатница;СТ РК ГОСТ Р 50962-2008. Цвет: Прозрачный. Материал: полистирол. Размеры: 140*105*40мм. Салатница с емкостью 350 мл;50000;Штука;26.00;1 300 000.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2792;4655065-1;35501879-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Коробка тортовая;ГОСТ 33781-2016. Коробка для упаковки торта на 1,5кг бумажная, белая 25х25см, h*11см, картон;200;Штука;121.00;24 200.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2793;4655065-1;35501861-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Коробка тортовая;ГОСТ 33781-2016. Коробка для печенья на 0,5кг с крышкой, бумажная, белая 18х14см, h*6см, картон;100;Штука;72.00;7 200.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2794;4655065-1;35501807-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Коробка тортовая;ГОСТ 12301-2006. Коробка для торта на 3 кг. Цвет-белый, с крышкой размер 30х30см, h*13см картон;300;Штука;154.00;46 200.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2795;4655065-1;35969687-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Тарелка;СТ РК ГОСТ Р 50962-2008. Тарелка одноразовая круглая диаметр-19 см;5000;Штука;7.50;37 500.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2796;4655065-1;35969668-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Крышка бумажная;СТ РК ГОСТ Р 50962-2008. Материал – пластик. Цвет – белый. Для стакана с объемом 400 мл.;20000;Штука;8.00;160 000.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2797;4655065-1;35968738-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Набор посуды;СТ РК ГОСТ Р 50962-2008. Цвет: Белый. Материал: Вспененный полистирол. Размеры: 207*244*74мм. Ланч-бокс 2-секционный;45000;Штука;21.00;945 000.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2798;4655065-1;35969647-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Стакан;ГОСТ Р 52354-2005. Стакан для горячих напитков. Материал – бумага. Объем 400 мл. Цвет - белый;20000;Штука;20.00;400 000.00;2020-07-23 09:00:00;2020-07-27 18:00:00;Запрос ценовых предложений;Закупка не состоялась
2799;4615694-1;35048018-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Услуга;Услуги по аттестации/оценке и проверке знаний/уровня подготовки персонала/сотрудников;Ежегодная проверка знаний в объеме требований промышленной безопасности по устройству и безопасной эксплуатации котлов и оборудования, работающего под давлением и при эксплуатации ГПМ (работников обслуживающих лифты, работников по профессии стропальщик, переаттестация водителей спец. машин) согласно технической спецификации;1;Одна услуга;1 140 178.60;1 140 178.60;2020-07-14 09:00:00;2020-07-21 09:00:00;Запрос ценовых предложений;Закупка состоялась
2800;4615694-1;35047418-ЗЦП1;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Услуга;Услуги по аттестации/оценке и проверке знаний/уровня подготовки персонала/сотрудников;Курс обучения по безопасности и охраны труда, обучение по промышленной безопасности для руководителей и специалистов согласно технической спецификации;1;Одна услуга;334 821.50;334 821.50;2020-07-14 09:00:00;2020-07-21 09:00:00;Запрос ценовых предложений;Закупка состоялась
2801;4566449-1;33409555-ОИ5;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Маршрутизатор;Процессор - BCM53128 (25 МГц). 8 LAN-портов 10/100/1000Base-T. IEEE 802.3 10Base-T. IEEE 802.3u 100Base-TX. IEEE 802. 3ab 1000Base-T. Питание Адаптер питания - 5В/1А. Размеры - 130 х 79 х 22 мм. Вес 130 г.;3;Штука;6 200.00;18 600.00;2020-06-29 09:12:49;2020-07-04 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка не состоялась
2802;4566441-1;35051700-ОИ6;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Какао-порошок;Какао-порошок в мягкой упаковке не менее 100 гр. ГОСТ 108-2014;66;Одна пачка;200.00;13 200.00;2020-06-29 09:12:45;2020-07-04 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2803;4566441-1;32168414-ОИ6;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Изделия макаронные;Макаронные изделия Спагетти в форме соломки длинной не менее 25 см, изготавливаемые из твёрдых сортов пшеницы, фасованные 1,8-2 кг. в пачке. ГОСТ 31743-2012;358;Одна пачка;570.00;204 060.00;2020-06-29 09:12:45;2020-07-04 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2804;4566441-1;34170740-ОИ3;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Колбаса;Ветчина халал, высшей категории, изготовлена из цельных кусков мясо говядины. СТ РК 1353-2005;10;Килограмм;4 800.00;48 000.00;2020-06-29 09:12:45;2020-07-04 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2805;4566441-1;34170763-ОИ3;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Йогурт;Йогурт 1,2-3,2 % жирности не менее 95 гр. ГОСТ 31981-2013;400;Штука;98.00;39 200.00;2020-06-29 09:12:45;2020-07-04 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
2806;4566441-1;34170770-ОИ3;;"РГП на ПХВ ""Дирекция государственных резиденций Управления Делами Президента Республики Казахстан""";Товар;Шоколад;Бельгийский кондитерский шоколад в мягкой упаковке не менее 1 кг. ГОСТ 6534-89;35;Килограмм;8 500.00;297 500.00;2020-06-29 09:12:45;2020-07-04 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
